,exp_duration,input_graph,qty_edges,qty_merges,qty_nodes,qty_threads
0,0.009461641311645508,estrella100,99.0,0.0,100.0,1
1,0.017060041427612305,estrella100,99.0,53.0,100.0,5
2,0.022236347198486328,estrella100,99.0,72.0,100.0,15
3,0.02676987648010254,estrella100,99.0,76.0,100.0,30
4,0.010258197784423828,estrella200,199.0,0.0,200.0,1
5,0.028500080108642578,estrella200,199.0,110.0,200.0,5
6,0.037232160568237305,estrella200,199.0,141.0,200.0,15
7,0.05660390853881836,estrella200,199.0,140.0,200.0,30
8,0.011411190032958984,estrella300,299.0,0.0,300.0,1
9,0.048718929290771484,estrella300,299.0,160.0,300.0,5
10,0.06752300262451172,estrella300,299.0,207.0,300.0,15
11,0.11412620544433594,estrella300,299.0,213.0,300.0,30
12,0.010364770889282227,estrella400,399.0,0.0,400.0,1
13,0.07156634330749512,estrella400,399.0,215.0,400.0,5
14,0.15905356407165527,estrella400,399.0,293.0,400.0,15
15,0.0851445198059082,estrella400,399.0,217.0,400.0,30
16,0.013487100601196289,estrella500,499.0,0.0,500.0,1
17,0.10416793823242188,estrella500,499.0,264.0,500.0,5
18,0.2159721851348877,estrella500,499.0,337.0,500.0,15
19,0.136244535446167,estrella500,499.0,277.0,500.0,30
20,0.011560916900634766,estrella600,599.0,0.0,600.0,1
21,0.14939308166503906,estrella600,599.0,317.0,600.0,5
22,0.17897439002990723,estrella600,599.0,378.0,600.0,15
23,0.21809029579162598,estrella600,599.0,340.0,600.0,30
24,0.017199993133544922,estrella700,699.0,0.0,700.0,1
25,0.19226455688476562,estrella700,699.0,370.0,700.0,5
26,0.21987342834472656,estrella700,699.0,413.0,700.0,15
27,0.3512582778930664,estrella700,699.0,425.0,700.0,30
28,0.014995813369750977,estrella800,799.0,0.0,800.0,1
29,0.2482755184173584,estrella800,799.0,419.0,800.0,5
30,0.2650468349456787,estrella800,799.0,458.0,800.0,15
31,0.24963951110839844,estrella800,799.0,377.0,800.0,30
32,0.022986412048339844,estrella900,899.0,0.0,900.0,1
33,0.40296244621276855,estrella900,899.0,486.0,900.0,5
34,0.3925483226776123,estrella900,899.0,529.0,900.0,15
35,0.4240572452545166,estrella900,899.0,474.0,900.0,30
36,0.01652383804321289,estrella1000,999.0,0.0,1000.0,1
37,0.3295001983642578,estrella1000,999.0,519.0,1000.0,5
38,0.41389918327331543,estrella1000,999.0,630.0,1000.0,15
39,0.7632052898406982,estrella1000,999.0,625.0,1000.0,30
40,0.006661176681518555,estrella100,99.0,0.0,100.0,1
41,0.017677783966064453,estrella100,99.0,61.0,100.0,5
42,0.020344018936157227,estrella100,99.0,76.0,100.0,15
43,0.021300077438354492,estrella100,99.0,86.0,100.0,30
44,0.008414268493652344,estrella200,199.0,0.0,200.0,1
45,0.02487659454345703,estrella200,199.0,113.0,200.0,5
46,0.030089855194091797,estrella200,199.0,132.0,200.0,15
47,0.04174208641052246,estrella200,199.0,121.0,200.0,30
48,0.008367061614990234,estrella300,299.0,0.0,300.0,1
49,0.0475161075592041,estrella300,299.0,158.0,300.0,5
50,0.05126452445983887,estrella300,299.0,190.0,300.0,15
51,0.07367730140686035,estrella300,299.0,196.0,300.0,30
52,0.006571769714355469,estrella400,399.0,0.0,400.0,1
53,0.07008981704711914,estrella400,399.0,218.0,400.0,5
54,0.12755179405212402,estrella400,399.0,307.0,400.0,15
55,0.13074493408203125,estrella400,399.0,249.0,400.0,30
56,0.007879018783569336,estrella500,499.0,0.0,500.0,1
57,0.10614013671875,estrella500,499.0,266.0,500.0,5
58,0.13416290283203125,estrella500,499.0,335.0,500.0,15
59,0.13846850395202637,estrella500,499.0,280.0,500.0,30
60,0.014134645462036133,estrella600,599.0,0.0,600.0,1
61,0.12891435623168945,estrella600,599.0,307.0,600.0,5
62,0.2876908779144287,estrella600,599.0,389.0,600.0,15
63,0.26067662239074707,estrella600,599.0,354.0,600.0,30
64,0.010094881057739258,estrella700,699.0,0.0,700.0,1
65,0.18309712409973145,estrella700,699.0,358.0,700.0,5
66,0.2408466339111328,estrella700,699.0,422.0,700.0,15
67,0.43465113639831543,estrella700,699.0,503.0,700.0,30
68,0.015709638595581055,estrella800,799.0,0.0,800.0,1
69,0.2425377368927002,estrella800,799.0,417.0,800.0,5
70,0.29049229621887207,estrella800,799.0,493.0,800.0,15
71,0.32323694229125977,estrella800,799.0,418.0,800.0,30
72,0.017212867736816406,estrella900,899.0,0.0,900.0,1
73,0.31435728073120117,estrella900,899.0,482.0,900.0,5
74,0.48285841941833496,estrella900,899.0,570.0,900.0,15
75,0.44426751136779785,estrella900,899.0,490.0,900.0,30
76,0.01810431480407715,estrella1000,999.0,0.0,1000.0,1
77,0.370577335357666,estrella1000,999.0,516.0,1000.0,5
78,0.44236159324645996,estrella1000,999.0,598.0,1000.0,15
79,0.5470976829528809,estrella1000,999.0,554.0,1000.0,30
80,0.009379386901855469,estrella100,99.0,0.0,100.0,1
81,0.0163724422454834,estrella100,99.0,57.0,100.0,5
82,0.019063472747802734,estrella100,99.0,76.0,100.0,15
83,0.030032873153686523,estrella100,99.0,79.0,100.0,30
84,0.0060079097747802734,estrella200,199.0,0.0,200.0,1
85,0.03026866912841797,estrella200,199.0,126.0,200.0,5
86,0.041100263595581055,estrella200,199.0,137.0,200.0,15
87,0.05159950256347656,estrella200,199.0,152.0,200.0,30
88,0.006644010543823242,estrella300,299.0,0.0,300.0,1
89,0.051015615463256836,estrella300,299.0,161.0,300.0,5
90,0.07487916946411133,estrella300,299.0,188.0,300.0,15
91,0.11301732063293457,estrella300,299.0,205.0,300.0,30
